uniprot_id	bulk_abundance	new_single_cell_F1	new_single_cell_F3	new_single_cell_F5	new_single_cell_F7	new_single_cell_F9	new_single_cell_F11	new_single_cell_F13	new_single_cell_F15	new_single_cell_F17	new_single_cell_F19	old_single_cell_F3	old_single_cell_F4	old_single_cell_F5	query_id	score
A0A087X222	4322.76235327045	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A087X222	0.0
A0A087X253	792956.233650601	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A087X253	2.0
A0A087X256	66557.6249721361	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A087X256	1.0
A0A087X270	431631.742597226	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A087X270	1.0
A0A087X282	500724.815873298	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A087X282	1.0
A0A087X295	61146.2477414461	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A087X295	1.0
A0A087X297	825295.958128946	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A087X297	1.0
A0A087X2C4	2050.63776069469	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A087X2C4	1.0
A0A087X2D0	6304519.95346589	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A087X2D0	1.0
A0A087X2D4	98256.369300319	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A087X2D4	1.0
A0A087X2D5	316123.683975541	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A087X2D5	1.0
A0A087X2F5	289814.570040485	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A087X2F5	0.0
A0A087X2F9	9897.56692219909	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A087X2F9	0.0
A0A087X2H1	298.256273921221	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A087X2H1	3.0
A0A087X2I1	1306306.20174908	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A087X2I1	2.0
A0A087X2I4	1429853.15629537	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A087X2I4	3.0
A0A087X2J1	841.592442060217	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A087X2J1	0.0
A0A088AWK7	1161.86861006385	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A088AWK7	1.0
A0A088AWL3	233.335140190844	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A088AWL3	0.0
A0A088AWM3	2304.69449302905	False	False	False	False	False	False	False	False	False	False	False	False	False	Q8IV33	3.0
A0A088AWN2	10841.8638593693	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A088AWN2	1.0
A0A088AWP5	24981.573999618	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A088AWP5	2.0
A0A096LNH6	244.803658141973	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A096LNH6	2.0
A0A096LNJ4	6558.87963234231	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A096LNJ4	2.0
A0A096LNL6	1745.9020320454	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A096LNL6	2.0
A0A096LNL7	389.515293583521	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A096LNL7	1.0
A0A096LNL9	4239.72187007289	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A096LNL9	2.0
A0A096LNQ0	3434.5091120478	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A096LNQ0	1.0
A0A096LNW5	1538.61130445209	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A096LNW5	1.0
A0A096LNX8	1304.4647939496	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A096LNX8	0.0
A0A096LNZ0	330.049330459099	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A096LNZ0	1.0
A0A096LP02	218304.649027596	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A096LP02	3.0
A0A096LP07	2042.35142559703	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A096LP07	2.0
A0A096LP11	204402.020141531	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A096LP11	1.0
A0A096LP22	156212.128051141	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A096LP22	1.0
A0A096LP30	568.721141974701	False	False	False	False	False	False	False	False	False	False	False	False	False	Q8NDA2	3.0
A0A096LP33	399867.458056216	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A096LP33	1.0
A0A096LP39	8787.29318490183	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A096LP39	2.0
A0A096LP51	195730.14028586	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A096LP51	1.0
A0A096LP52	433.794797352551	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A096LP52	1.0
A0A096LP55	683680.189550276	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A096LP55	3.0
A0A096LP59	5184.06222528877	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A096LP59	1.0
A0A096LP69	41833.8814839973	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A096LP69	1.0
A0A096LPA6	82667.6268942523	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A096LPA6	1.0
A0A096LPB2	35757.106591752	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A096LPB2	1.0
A0A096LPC3	28416.9504255207	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A096LPC3	1.0
A0A096LPE1	20016.7884195713	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A096LPE1	2.0
A0A096LPG6	3154.33156050736	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A096LPG6	1.0
A0A096LPH6	538.902121358882	False	False	False	False	False	False	False	False	False	False	False	False	False	Q14966	5.0
A0A096LPI3	59258.8047469803	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A096LPI3	1.0
A0A096LPI6	436567.914837931	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A096LPI6	1.0
A0A096LPJ4	465322.210458312	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A096LPJ4	1.0
A0A096LPK7	138658.007300761	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A096LPK7	2.0
A0A096LPK8	535.400826497236	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A096LPK8	1.0
A0A0A0MQR7	572591.509647339	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A0A0MQR7	2.0
A0A0A0MQS1	306719.143691148	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A0A0MQS1	3.0
A0A0A0MQU1	703.993219338276	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A0A0MQU1	1.0
A0A0A0MQU3	1092494.10773175	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A0A0MQU3	1.0
A0A0A0MQU4	1102.48537594426	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A0A0MQU4	1.0
A0A0A0MQZ6	534687.280974939	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A0A0MQZ6	1.0
A0A0A0MR02	2134536.90355844	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A0A0MR02	2.0
A0A0A0MR09	211.504382357605	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A0A0MR09	0.0
A0A0A0MR13	5848.77152309485	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A0A0MR13	2.0
A0A0A0MR50	573610.038336425	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A0A0MR50	1.0
A0A0A0MR51	130975.127576093	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A0A0MR51	2.0
A0A0A0MR66	248624.579325891	False	False	False	False	False	False	False	False	False	False	False	False	False	P98175	5.0
A0A0A0MRA8	322.591628871209	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A0A0MRA8	2.0
A0A0A0MRB7	1169.38245577682	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A0A0MRB7	1.0
A0A0A0MRD2	2572.10862200215	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A0A0MRD2	0.0
A0A0A0MRE9	421.285332523905	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A0A0MRE9	0.0
A0A0A0MRF3	886.580311455357	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A0A0MRF3	2.0
A0A0A0MRG2	482.050343216209	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A0A0MRG2	4.0
A0A0A0MRH0	141582.274527834	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A0A0MRH0	2.0
A0A0A0MRH6	14.4872758624002	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A0A0MRH6	2.0
A0A0A0MRI0	133346.696679139	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A0A0MRI0	0.0
A0A0A0MRI2	1371.90635460551	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A0A0MRI2	2.0
A0A0A0MRJ7	199.72369345098	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A0A0MRJ7	2.0
A0A0A0MRK1	275083.307644653	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A0A0MRK1	1.0
A0A0A0MRK6	73443.3992023411	False	False	False	False	False	False	False	False	False	False	False	False	False	Q13505	5.0
A0A0A0MRL0	1724766.12418066	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A0A0MRL0	1.0
A0A0A0MRM0	1647.37516518903	False	False	False	False	False	False	False	False	False	False	False	False	False	Q5VU43	5.0
A0A0A0MRM8	2017.8952282602	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A0A0MRM8	3.0
A0A0A0MRM9	1020887.99282984	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A0A0MRM9	1.0
A0A0A0MRN0	93733.4113928493	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A0A0MRN0	2.0
A0A0A0MRN4	194659.822002412	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A0A0MRN4	2.0
A0A0A0MRN5	144441.178671	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A0A0MRN5	1.0
A0A0A0MRN9	991.022660082049	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A0A0MRN9	1.0
A0A0A0MRP6	3974.84759961627	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A0A0MRP6	2.0
A0A0A0MRR2	8328.917653018	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A0A0MRR2	0.0
A0A0A0MRR3	3099.60722246659	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A0A0MRR3	2.0
A0A0A0MRR7	1189376.80648217	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A0A0MRR7	3.0
A0A0A0MRS6	2188.7433456556	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A0A0MRS6	1.0
A0A0A0MRT2	1243.21798189212	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A0A0MRT2	1.0
A0A0A0MRT5	937.852009872097	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A0A0MRT5	2.0
A0A0A0MRV0	212285.547283051	False	False	False	False	False	False	False	False	False	False	False	False	False	Q9P2E9	5.0
A0A0A0MRW2	5611.17237296835	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A0A0MRW2	1.0
A0A0A0MRW6	234395.791632714	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A0A0MRW6	2.0
A0A0A0MRW7	157664.788431007	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A0A0MRW7	3.0
A0A0A0MRX9	269144.767491334	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A0A0MRX9	2.0
A0A0A0MRY0	23064.2081284106	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A0A0MRY0	1.0
A0A0A0MS29	276913.206645386	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A0A0MS29	3.0
A0A0A0MS48	481.627747143105	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A0A0MS48	3.0
A0A0A0MS52	74985.5782344047	False	False	False	False	False	False	False	False	False	False	False	False	False	Q13555	5.0
A0A0A0MS96	139987.273556009	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A0A0MS96	1.0
A0A0A0MSA7	61877.0564618644	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A0A0MSA7	1.0
A0A0A0MSB8	136160.597972718	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A0A0MSB8	2.0
A0A0A0MSE2	1901023.37698702	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A0A0MSE2	2.0
A0A0A0MSH9	2917.53802629311	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A0A0MSH9	2.0
A0A0A0MSI0	15692247.0911842	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A0A0MSI0	1.0
A0A0A0MSI3	84699.0043766559	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A0A0MSI3	2.0
A0A0A0MSI8	70013.7771758117	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A0A0MSI8	2.0
A0A0A0MSJ0	261.855201407485	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A0A0MSJ0	0.0
A0A0A0MSK2	96685.4182713891	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A0A0MSK2	1.0
A0A0A0MSK5	6865.03787212536	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A0A0MSK5	2.0
A0A0A0MSK8	20082.4538535952	False	False	False	False	False	False	False	False	False	False	False	False	False	Q12797	5.0
A0A0A0MSN9	1775.63501464126	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A0A0MSN9	3.0
A0A0A0MSR3	82207.349447986	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A0A0MSR3	1.0
A0A0A0MSS0	3450.97084820466	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A0A0MSS0	2.0
A0A0A0MSS8	4055125.23841493	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A0A0MSS8	3.0
A0A0A0MSU9	3159222.79997472	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A0A0MSU9	1.0
A0A0A0MSW0	90315.2981650666	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A0A0MSW0	1.0
A0A0A0MSW4	855276.378864217	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A0A0MSW4	0.0
A0A0A0MSZ9	511529.804913865	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A0A0MSZ9	1.0
A0A0A0MT01	1012831.83370713	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A0A0MT01	2.0
A0A0A0MT02	271837.826398072	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A0A0MT02	2.0
A0A0A0MT09	357670.447451282	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A0A0MT09	1.0
A0A0A0MT23	11781.5572770409	False	False	False	False	False	False	False	False	False	False	False	False	False	P27448	5.0
A0A0A0MT33	48463.5515225354	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A0A0MT33	1.0
A0A0A0MT49	10590.396606753	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A0A0MT49	0.0
A0A0A0MT60	56408.6507373493	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A0A0MT60	0.0
A0A0A0MT83	286460.273183357	False	False	False	False	False	False	False	False	False	False	False	False	False	A0A0A0MT83	4.0
A0A0A0MTB5	2102.80179709369	False	False	False	False	False	False	False	False	False	False	False	False	False	Q8TE69	4.0
